facility_name,facility_id,state,condition,condition_name,measure_name,number_of_discharges,readmissions_footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,calc_err,calc_err_match,number_of_readmissions,readm_start_date,readm_end_date
DEACONESS MEDICAL CENTER,500044,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,,0.916,10.6886,11.6688,0.9159982174688057,1.0,,7/1/18,6/30/21
DEACONESS MEDICAL CENTER,500044,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,233.0,,1.0179,14.625,14.3684,1.017858634225105,1.0,35.0,7/1/18,6/30/21
PEACEHEALTH SOUTHWEST MEDICAL CENTER,500050,WA,PN,Pneumonia,READM-30-PN-HRRP,405.0,,1.0121,15.8324,15.643,1.0121076519849133,1.0,65.0,7/1/18,6/30/21
PEACEHEALTH SOUTHWEST MEDICAL CENTER,500050,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,547.0,,0.8793,3.6889,4.1953,0.8792934951016614,1.0,18.0,7/1/18,6/30/21
PEACEHEALTH SOUTHWEST MEDICAL CENTER,500050,WA,HF,Heart Failure,READM-30-HF-HRRP,577.0,,0.9183,18.1014,19.7114,0.918321377476993,1.0,99.0,7/1/18,6/30/21
PEACEHEALTH SOUTHWEST MEDICAL CENTER,500050,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,186.0,,1.0666,20.3786,19.1061,1.066601765928159,1.0,43.0,7/1/18,6/30/21
PEACEHEALTH SOUTHWEST MEDICAL CENTER,500050,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,106.0,,1.045,12.262,11.7336,1.045033067430286,1.0,14.0,7/1/18,6/30/21
PEACEHEALTH SOUTHWEST MEDICAL CENTER,500050,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,307.0,,0.9319,13.5772,14.5693,0.9319047586363105,1.0,38.0,7/1/18,6/30/21
OVERLAKE HOSPITAL MEDICAL CENTER,500051,WA,PN,Pneumonia,READM-30-PN-HRRP,349.0,,0.9831,14.3911,14.6381,0.9831262253981049,1.0,49.0,7/1/18,6/30/21
OVERLAKE HOSPITAL MEDICAL CENTER,500051,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.8994,3.7932,4.2172,0.8994593569192829,0.0,,7/1/18,6/30/21
OVERLAKE HOSPITAL MEDICAL CENTER,500051,WA,HF,Heart Failure,READM-30-HF-HRRP,521.0,,0.9168,17.5641,19.1571,0.9168454515558201,1.0,86.0,7/1/18,6/30/21
OVERLAKE HOSPITAL MEDICAL CENTER,500051,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,77.0,,1.0452,20.0885,19.2195,1.0452144956944769,1.0,19.0,7/1/18,6/30/21
OVERLAKE HOSPITAL MEDICAL CENTER,500051,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,88.0,,1.2374,12.8117,10.3537,1.2374030539807026,1.0,16.0,7/1/18,6/30/21
OVERLAKE HOSPITAL MEDICAL CENTER,500051,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,142.0,,0.983,12.5844,12.8019,0.9830103344034871,1.0,17.0,7/1/18,6/30/21
KAISER PERMANENTE CENTRAL HOSPITAL,500052,WA,PN,Pneumonia,READM-30-PN-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
KAISER PERMANENTE CENTRAL HOSPITAL,500052,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
KAISER PERMANENTE CENTRAL HOSPITAL,500052,WA,HF,Heart Failure,READM-30-HF-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
KAISER PERMANENTE CENTRAL HOSPITAL,500052,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
KAISER PERMANENTE CENTRAL HOSPITAL,500052,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
KAISER PERMANENTE CENTRAL HOSPITAL,500052,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
TRIOS HEALTH,500053,WA,PN,Pneumonia,READM-30-PN-HRRP,211.0,,0.9853,15.6772,15.9106,0.9853305343607406,1.0,32.0,7/1/18,6/30/21
TRIOS HEALTH,500053,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9771,4.2428,4.342,0.9771533855366191,0.0,,7/1/18,6/30/21
TRIOS HEALTH,500053,WA,HF,Heart Failure,READM-30-HF-HRRP,261.0,,1.0236,22.0099,21.5017,1.0236353404614518,1.0,59.0,7/1/18,6/30/21
TRIOS HEALTH,500053,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,144.0,,1.0472,19.7289,18.8396,1.0472037622879466,1.0,32.0,7/1/18,6/30/21
TRIOS HEALTH,500053,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
TRIOS HEALTH,500053,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,117.0,,0.9708,13.2692,13.6678,0.9708365647726774,1.0,14.0,7/1/18,6/30/21
PROV SACRED HRT MED CTR & CHILDS HOSP.,500054,WA,PN,Pneumonia,READM-30-PN-HRRP,441.0,,0.8606,14.5083,16.8577,0.8606334197429067,1.0,53.0,7/1/18,6/30/21
PROV SACRED HRT MED CTR & CHILDS HOSP.,500054,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,370.0,,0.8941,3.4859,3.8988,0.8940956191648712,1.0,11.0,7/1/18,6/30/21
PROV SACRED HRT MED CTR & CHILDS HOSP.,500054,WA,HF,Heart Failure,READM-30-HF-HRRP,640.0,,0.8547,17.828,20.8581,0.8547278994731063,1.0,104.0,7/1/18,6/30/21
PROV SACRED HRT MED CTR & CHILDS HOSP.,500054,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,149.0,,0.9524,20.0655,21.0679,0.9524205070272784,1.0,26.0,7/1/18,6/30/21
PROV SACRED HRT MED CTR & CHILDS HOSP.,500054,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,254.0,,0.8149,9.6559,11.8495,0.8148782649056923,1.0,20.0,7/1/18,6/30/21
PROV SACRED HRT MED CTR & CHILDS HOSP.,500054,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,590.0,,0.8117,10.2503,12.6287,0.8116670757876898,1.0,50.0,7/1/18,6/30/21
KADLEC REGIONAL MEDICAL CENTER,500058,WA,PN,Pneumonia,READM-30-PN-HRRP,615.0,,1.0184,16.6913,16.3896,1.018408014838678,1.0,104.0,7/1/18,6/30/21
KADLEC REGIONAL MEDICAL CENTER,500058,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,262.0,,0.9877,4.6615,4.7194,0.9877314912912658,1.0,12.0,7/1/18,6/30/21
KADLEC REGIONAL MEDICAL CENTER,500058,WA,HF,Heart Failure,READM-30-HF-HRRP,849.0,,0.9186,19.4966,21.2239,0.9186153345992019,1.0,160.0,7/1/18,6/30/21
KADLEC REGIONAL MEDICAL CENTER,500058,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,298.0,,1.0309,19.6726,19.0833,1.030880403284547,1.0,61.0,7/1/18,6/30/21
KADLEC REGIONAL MEDICAL CENTER,500058,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,110.0,,0.9796,11.3276,11.5639,0.9795657174482657,1.0,12.0,7/1/18,6/30/21
KADLEC REGIONAL MEDICAL CENTER,500058,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,361.0,,0.891,13.0279,14.6213,0.8910220021475519,1.0,41.0,7/1/18,6/30/21
CASCADE VALLEY HOSPITAL,500060,WA,PN,Pneumonia,READM-30-PN-HRRP,,,0.9744,13.3908,13.7428,0.9743865878860203,1.0,,7/1/18,6/30/21
CASCADE VALLEY HOSPITAL,500060,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CASCADE VALLEY HOSPITAL,500060,WA,HF,Heart Failure,READM-30-HF-HRRP,,,0.9938,16.8945,17.0002,0.9937824260891049,1.0,,7/1/18,6/30/21
CASCADE VALLEY HOSPITAL,500060,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9356,16.9747,18.1431,0.9356008620357049,1.0,,7/1/18,6/30/21
CASCADE VALLEY HOSPITAL,500060,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CASCADE VALLEY HOSPITAL,500060,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
HARBORVIEW MEDICAL CENTER,500064,WA,PN,Pneumonia,READM-30-PN-HRRP,76.0,,0.9766,18.1595,18.5943,0.9766164899996236,1.0,12.0,7/1/18,6/30/21
HARBORVIEW MEDICAL CENTER,500064,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
HARBORVIEW MEDICAL CENTER,500064,WA,HF,Heart Failure,READM-30-HF-HRRP,85.0,,1.0067,21.8364,21.6921,1.0066521913507682,1.0,19.0,7/1/18,6/30/21
HARBORVIEW MEDICAL CENTER,500064,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,68.0,,1.0154,21.7037,21.3743,1.0154110310045241,1.0,16.0,7/1/18,6/30/21
HARBORVIEW MEDICAL CENTER,500064,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
HARBORVIEW MEDICAL CENTER,500064,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,0.9907,12.441,12.5576,0.9907147862648914,1.0,,7/1/18,6/30/21
OLYMPIC MEDICAL CENTER,500072,WA,PN,Pneumonia,READM-30-PN-HRRP,334.0,,0.9539,15.1005,15.8301,0.9539105880569295,1.0,47.0,7/1/18,6/30/21
OLYMPIC MEDICAL CENTER,500072,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9422,3.7778,4.0094,0.9422357459969072,1.0,,7/1/18,6/30/21
OLYMPIC MEDICAL CENTER,500072,WA,HF,Heart Failure,READM-30-HF-HRRP,316.0,,0.8509,16.5129,19.4072,0.8508646275609052,1.0,42.0,7/1/18,6/30/21
OLYMPIC MEDICAL CENTER,500072,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,81.0,,0.9928,16.7202,16.8411,0.9928211340114361,1.0,13.0,7/1/18,6/30/21
OLYMPIC MEDICAL CENTER,500072,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
OLYMPIC MEDICAL CENTER,500072,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,1.004,15.4573,15.3959,1.003988074747173,1.0,,7/1/18,6/30/21
PROVIDENCE HOLY FAMILY HOSPITAL,500077,WA,PN,Pneumonia,READM-30-PN-HRRP,308.0,,0.9834,15.6552,15.9193,0.9834100745635801,1.0,47.0,7/1/18,6/30/21
PROVIDENCE HOLY FAMILY HOSPITAL,500077,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0978,4.9843,4.5402,1.0978150742258053,1.0,,7/1/18,6/30/21
PROVIDENCE HOLY FAMILY HOSPITAL,500077,WA,HF,Heart Failure,READM-30-HF-HRRP,247.0,,0.9815,18.7047,19.0582,0.9814515536619408,1.0,45.0,7/1/18,6/30/21
PROVIDENCE HOLY FAMILY HOSPITAL,500077,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,113.0,,0.9254,15.796,17.0693,0.9254040880411031,1.0,12.0,7/1/18,6/30/21
PROVIDENCE HOLY FAMILY HOSPITAL,500077,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
PROVIDENCE HOLY FAMILY HOSPITAL,500077,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
MULTICARE GOOD SAMARITAN HOSPITAL,500079,WA,PN,Pneumonia,READM-30-PN-HRRP,752.0,,0.9747,15.9428,16.357,0.9746775081005075,1.0,118.0,7/1/18,6/30/21
MULTICARE GOOD SAMARITAN HOSPITAL,500079,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0852,4.7503,4.3775,1.08516276413478,1.0,,7/1/18,6/30/21
MULTICARE GOOD SAMARITAN HOSPITAL,500079,WA,HF,Heart Failure,READM-30-HF-HRRP,948.0,,1.1273,22.8935,20.3087,1.1272755026171049,1.0,225.0,7/1/18,6/30/21
MULTICARE GOOD SAMARITAN HOSPITAL,500079,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,272.0,,1.1275,20.7736,18.4244,1.1275048305507913,1.0,66.0,7/1/18,6/30/21
MULTICARE GOOD SAMARITAN HOSPITAL,500079,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MULTICARE GOOD SAMARITAN HOSPITAL,500079,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,208.0,,1.0429,15.2824,14.6541,1.0428753727625717,1.0,34.0,7/1/18,6/30/21
EVERGREENHEALTH MONROE,500084,WA,PN,Pneumonia,READM-30-PN-HRRP,,,0.9981,15.1021,15.1303,0.9981361902936492,1.0,,7/1/18,6/30/21
EVERGREENHEALTH MONROE,500084,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0008,2.7419,2.7398,1.0007664793050588,1.0,,7/1/18,6/30/21
EVERGREENHEALTH MONROE,500084,WA,HF,Heart Failure,READM-30-HF-HRRP,,,0.9938,16.2299,16.3305,0.9938397477113377,1.0,,7/1/18,6/30/21
EVERGREENHEALTH MONROE,500084,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
EVERGREENHEALTH MONROE,500084,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
EVERGREENHEALTH MONROE,500084,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
VALLEY MEDICAL CENTER,500088,WA,PN,Pneumonia,READM-30-PN-HRRP,409.0,,0.9537,14.5304,15.2358,0.9537011512359049,1.0,56.0,7/1/18,6/30/21
VALLEY MEDICAL CENTER,500088,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.7485,2.9692,3.9666,0.7485503958049714,0.0,,7/1/18,6/30/21
VALLEY MEDICAL CENTER,500088,WA,HF,Heart Failure,READM-30-HF-HRRP,584.0,,0.9726,18.9703,19.5041,0.9726313954501874,1.0,109.0,7/1/18,6/30/21
VALLEY MEDICAL CENTER,500088,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,184.0,,0.974,18.5098,19.0031,0.9740410775084064,1.0,32.0,7/1/18,6/30/21
VALLEY MEDICAL CENTER,500088,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
VALLEY MEDICAL CENTER,500088,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,160.0,,1.001,14.3434,14.3296,1.0009630415364004,1.0,23.0,7/1/18,6/30/21
ST JOSEPH MEDICAL CENTER,500108,WA,PN,Pneumonia,READM-30-PN-HRRP,214.0,,0.9433,17.0008,18.0225,0.9433097516992649,1.0,32.0,7/1/18,6/30/21
ST JOSEPH MEDICAL CENTER,500108,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9464,4.7694,5.0398,0.9463470772649709,0.0,,7/1/18,6/30/21
ST JOSEPH MEDICAL CENTER,500108,WA,HF,Heart Failure,READM-30-HF-HRRP,365.0,,0.9289,20.791,22.3829,0.9288787422541316,1.0,71.0,7/1/18,6/30/21
ST JOSEPH MEDICAL CENTER,500108,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,82.0,,1.0084,19.9231,19.7577,1.0083714197502747,1.0,17.0,7/1/18,6/30/21
ST JOSEPH MEDICAL CENTER,500108,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,138.0,,0.8646,11.0764,12.8106,0.8646277301609604,1.0,12.0,7/1/18,6/30/21
ST JOSEPH MEDICAL CENTER,500108,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,234.0,,0.9345,14.3495,15.356,0.9344555873925502,1.0,30.0,7/1/18,6/30/21
MULTICARE VALLEY HOSPITAL,500119,WA,PN,Pneumonia,READM-30-PN-HRRP,215.0,,0.946,13.9352,14.7309,0.9459842915232606,1.0,26.0,7/1/18,6/30/21
MULTICARE VALLEY HOSPITAL,500119,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0071,4.1192,4.0901,1.0071147404708933,1.0,,7/1/18,6/30/21
MULTICARE VALLEY HOSPITAL,500119,WA,HF,Heart Failure,READM-30-HF-HRRP,236.0,,0.985,18.628,18.9114,0.9850143299808581,1.0,43.0,7/1/18,6/30/21
MULTICARE VALLEY HOSPITAL,500119,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,107.0,,1.0115,18.7955,18.5814,1.0115222749631352,1.0,21.0,7/1/18,6/30/21
MULTICARE VALLEY HOSPITAL,500119,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MULTICARE VALLEY HOSPITAL,500119,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
EVERGREENHEALTH MEDICAL CENTER,500124,WA,PN,Pneumonia,READM-30-PN-HRRP,445.0,,0.8881,14.2934,16.0939,0.8881253145601748,1.0,55.0,7/1/18,6/30/21
EVERGREENHEALTH MEDICAL CENTER,500124,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9111,3.6974,4.058,0.9111384918679153,1.0,,7/1/18,6/30/21
EVERGREENHEALTH MEDICAL CENTER,500124,WA,HF,Heart Failure,READM-30-HF-HRRP,528.0,,0.9021,18.685,20.7137,0.9020599892824556,1.0,92.0,7/1/18,6/30/21
EVERGREENHEALTH MEDICAL CENTER,500124,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,106.0,,0.9533,18.5974,19.5081,0.9533168273691441,1.0,16.0,7/1/18,6/30/21
EVERGREENHEALTH MEDICAL CENTER,500124,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
EVERGREENHEALTH MEDICAL CENTER,500124,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,122.0,,0.9904,13.5231,13.6543,0.9903913053030914,1.0,16.0,7/1/18,6/30/21
TACOMA GENERAL ALLENMORE HOSPITAL,500129,WA,PN,Pneumonia,READM-30-PN-HRRP,474.0,,0.9551,15.9064,16.6545,0.9550812092827765,1.0,72.0,7/1/18,6/30/21
TACOMA GENERAL ALLENMORE HOSPITAL,500129,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,207.0,,1.0614,4.819,4.5403,1.0613836090126203,1.0,11.0,7/1/18,6/30/21
TACOMA GENERAL ALLENMORE HOSPITAL,500129,WA,HF,Heart Failure,READM-30-HF-HRRP,618.0,,1.0103,21.0883,20.8735,1.0102905598007044,1.0,131.0,7/1/18,6/30/21
TACOMA GENERAL ALLENMORE HOSPITAL,500129,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,193.0,,1.0141,19.1181,18.8528,1.0140721802596961,1.0,38.0,7/1/18,6/30/21
TACOMA GENERAL ALLENMORE HOSPITAL,500129,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,142.0,,1.1302,12.8561,11.3755,1.1301569161795084,1.0,21.0,7/1/18,6/30/21
TACOMA GENERAL ALLENMORE HOSPITAL,500129,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,235.0,,0.9208,13.7522,14.9356,0.9207664908005034,1.0,28.0,7/1/18,6/30/21
CAPITAL MEDICAL CENTER,500139,WA,PN,Pneumonia,READM-30-PN-HRRP,106.0,,0.9738,15.0345,15.4389,0.9738064240328003,1.0,14.0,7/1/18,6/30/21
CAPITAL MEDICAL CENTER,500139,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,259.0,,1.0955,4.0367,3.6849,1.0954707047681076,1.0,12.0,7/1/18,6/30/21
CAPITAL MEDICAL CENTER,500139,WA,HF,Heart Failure,READM-30-HF-HRRP,178.0,,1.0821,20.1648,18.6351,1.0820870293156462,1.0,41.0,7/1/18,6/30/21
CAPITAL MEDICAL CENTER,500139,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,80.0,,0.985,17.7157,17.9847,0.985042841971231,1.0,13.0,7/1/18,6/30/21
CAPITAL MEDICAL CENTER,500139,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CAPITAL MEDICAL CENTER,500139,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,0.9385,10.6404,11.3382,0.9384558395512514,1.0,,7/1/18,6/30/21
ST FRANCIS COMMUNITY HOSPITAL,500141,WA,PN,Pneumonia,READM-30-PN-HRRP,192.0,,0.9434,14.6992,15.5813,0.943387265504162,1.0,24.0,7/1/18,6/30/21
ST FRANCIS COMMUNITY HOSPITAL,500141,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.97,4.3399,4.4742,0.96998346073041,1.0,,7/1/18,6/30/21
ST FRANCIS COMMUNITY HOSPITAL,500141,WA,HF,Heart Failure,READM-30-HF-HRRP,275.0,,0.9015,18.0539,20.0262,0.901514016638204,1.0,43.0,7/1/18,6/30/21
ST FRANCIS COMMUNITY HOSPITAL,500141,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9664,19.2916,19.9623,0.9664016671425637,1.0,,7/1/18,6/30/21
ST FRANCIS COMMUNITY HOSPITAL,500141,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ST FRANCIS COMMUNITY HOSPITAL,500141,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,75.0,,1.0414,14.5223,13.9444,1.041443159978199,1.0,13.0,7/1/18,6/30/21
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,500148,WA,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,500148,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.8794,2.8176,3.2039,0.8794281968850464,1.0,,7/1/18,6/30/21
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,500148,WA,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,500148,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,500148,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CONFLUENCE HEALTH- WENATCHEE VALLEY HOSP & CLINICS,500148,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LEGACY SALMON CREEK MEDICAL CENTER,500150,WA,PN,Pneumonia,READM-30-PN-HRRP,231.0,,0.9751,15.0747,15.4593,0.9751217713609284,1.0,33.0,7/1/18,6/30/21
LEGACY SALMON CREEK MEDICAL CENTER,500150,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.8386,3.2477,3.8729,0.8385705801853908,1.0,,7/1/18,6/30/21
LEGACY SALMON CREEK MEDICAL CENTER,500150,WA,HF,Heart Failure,READM-30-HF-HRRP,268.0,,0.9437,19.69,20.8655,0.9436629843521603,1.0,49.0,7/1/18,6/30/21
LEGACY SALMON CREEK MEDICAL CENTER,500150,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,146.0,,0.9605,19.2766,20.0698,0.9604779320172596,1.0,25.0,7/1/18,6/30/21
LEGACY SALMON CREEK MEDICAL CENTER,500150,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LEGACY SALMON CREEK MEDICAL CENTER,500150,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,0.9414,16.2495,17.2607,0.9414160491752942,1.0,,7/1/18,6/30/21
ST ANTHONY HOSPITAL,500151,WA,PN,Pneumonia,READM-30-PN-HRRP,243.0,,0.9134,14.6491,16.0386,0.9133652563191302,1.0,29.0,7/1/18,6/30/21
ST ANTHONY HOSPITAL,500151,WA,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.8696,3.209,3.6904,0.8695534359419034,1.0,,7/1/18,6/30/21
ST ANTHONY HOSPITAL,500151,WA,HF,Heart Failure,READM-30-HF-HRRP,263.0,,0.9675,19.827,20.4934,0.9674822137859018,1.0,50.0,7/1/18,6/30/21
ST ANTHONY HOSPITAL,500151,WA,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,86.0,,0.9475,17.6194,18.5956,0.947503710555185,1.0,11.0,7/1/18,6/30/21
ST ANTHONY HOSPITAL,500151,WA,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ST ANTHONY HOSPITAL,500151,WA,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,0.9405,13.9336,14.815,0.9405062436719541,1.0,,7/1/18,6/30/21
